"amount","customerId","paymentDate","paymentId","rentalId","staffId"
"0","514","2007-02-21","18166","3385","1"
"4","515","2007-02-15","18167","1244","1"
"5","515","2007-02-15","18168","1531","2"
"4","515","2007-02-17","18169","2003","2"
"4","515","2007-02-18","18170","2484","2"
"0","515","2007-02-18","18171","2513","2"
"3","515","2007-02-20","18172","3063","2"
"4","516","2007-02-14","18173","1159","2"
"1","516","2007-02-15","18174","1200","1"
"10","516","2007-02-16","18175","1718","1"
"0","516","2007-02-17","18176","2017","1"
"0","516","2007-02-20","18177","3068","2"
"2","516","2007-02-21","18178","3431","1"
"4","517","2007-02-16","18179","1653","2"
"8","517","2007-02-16","18180","1809","1"
"4","517","2007-02-16","18181","1850","1"
"2","517","2007-02-19","18182","2534","2"
"0","517","2007-02-20","18183","3113","1"
"5","518","2007-02-16","18184","1552","2"
"0","518","2007-02-21","18185","3311","2"
"2","519","2007-02-17","18186","1941","1"
"8","519","2007-02-18","18187","2505","2"
"5","519","2007-02-20","18188","2997","2"
"0","520","2007-02-15","18189","1411","1"
"6","520","2007-02-17","18190","2174","2"
"4","520","2007-02-19","18191","2772","1"
"0","521","2007-02-16","18192","1761","1"
"0","521","2007-02-17","18193","2053","2"
"3","522","2007-02-15","18194","1289","1"
"8","522","2007-02-20","18195","3102","2"
"2","522","2007-02-20","18196","3188","1"
"0","522","2007-02-20","18197","3191","2"
"6","523","2007-02-16","18198","1729","2"
"8","523","2007-02-18","18199","2447","1"
"7","523","2007-02-19","18200","2583","1"
"0","523","2007-02-19","18201","2669","2"
"1","524","2007-02-15","18202","1306","1"
"4","524","2007-02-16","18203","1651","2"
"2","524","2007-02-21","18204","3454","2"
"2","525","2007-02-16","18205","1772","2"
"4","526","2007-02-15","18206","1255","1"
"0","526","2007-02-16","18207","1848","2"
"7","526","2007-02-17","18208","1865","2"
"2","526","2007-02-17","18209","1972","2"
"2","526","2007-02-17","18210","1981","1"
"4","526","2007-02-18","18211","2398","2"
"2","526","2007-02-19","18212","2828","1"
"6","526","2007-02-20","18213","2932","2"
"6","526","2007-02-21","18214","3339","1"
"2","527","2007-02-15","18215","1398","1"
"0","527","2007-02-18","18216","2422","1"
"0","527","2007-02-18","18217","2496","2"
"2","527","2007-02-19","18218","2539","1"
"2","528","2007-02-17","18219","1875","2"
"4","528","2007-02-17","18220","2019","1"
"1","529","2007-02-15","18221","1234","1"
"0","529","2007-02-16","18222","1686","2"
"0","529","2007-02-21","18223","3354","2"
"1","530","2007-02-15","18224","1273","2"
"0","530","2007-02-15","18225","1516","1"
"2","530","2007-02-17","18226","2158","1"
"2","531","2007-02-20","18227","2972","2"
"4","532","2007-02-16","18228","1694","1"
"3","532","2007-02-19","18229","2821","2"
"5","533","2007-02-15","18230","1421","1"
"0","533","2007-02-16","18231","1652","1"
"0","533","2007-02-16","18232","1859","1"
"2","533","2007-02-17","18233","1954","1"
"6","533","2007-02-19","18234","2770","2"
"0","533","2007-02-20","18235","2956","1"
"4","534","2007-02-16","18236","1610","1"
"2","534","2007-02-16","18237","1673","1"
"0","534","2007-02-18","18238","2436","1"
"1","534","2007-02-20","18239","3213","2"
"4","534","2007-02-20","18240","3216","1"
"4","535","2007-02-16","18241","1712","1"
"4","535","2007-02-21","18242","3228","1"
"4","536","2007-02-16","18243","1582","1"
"2","536","2007-02-17","18244","1962","2"
"2","536","2007-02-18","18245","2403","2"
"2","537","2007-02-15","18246","1445","1"
"2","537","2007-02-17","18247","2184","2"
"8","537","2007-02-19","18248","2586","1"
"8","537","2007-02-20","18249","3134","2"
"5","538","2007-02-15","18250","1314","1"
"4","538","2007-02-17","18251","1912","1"
"4","538","2007-02-19","18252","2682","1"
"2","538","2007-02-20","18253","3189","2"
"3","539","2007-02-15","18254","1282","2"
"0","539","2007-02-15","18255","1327","1"
"4","539","2007-02-15","18256","1444","2"
"2","540","2007-02-15","18257","1263","2"
"4","540","2007-02-15","18258","1290","2"
"2","540","2007-02-19","18259","2640","2"
"3","540","2007-02-20","18260","2953","1"
"3","540","2007-02-21","18261","3340","1"
"2","541","2007-02-17","18262","1986","2"
"6","541","2007-02-19","18263","2708","1"
"4","542","2007-02-19","18264","2610","1"
"10","542","2007-02-20","18265","2957","2"
"4","543","2007-02-16","18266","1720","2"
"2","543","2007-02-18","18267","2426","1"
"4","543","2007-02-20","18268","3070","2"
"2","543","2007-02-20","18269","3128","1"
"5","543","2007-02-21","18270","3467","2"
"1","544","2007-02-15","18271","1248","1"
"10","544","2007-02-15","18272","1434","2"
"0","544","2007-02-18","18273","2373","1"
"2","544","2007-02-18","18274","2395","1"
"2","545","2007-02-17","18275","2123","1"
"1","546","2007-02-14","18276","1181","1"
"0","546","2007-02-15","18277","1403","2"
"3","546","2007-02-16","18278","1787","1"
"5","546","2007-02-18","18279","2361","1"
"8","547","2007-02-17","18280","2022","2"
"1","548","2007-02-15","18281","1326","1"
"2","548","2007-02-18","18282","2280","1"
"0","548","2007-02-20","18283","2978","2"
"2","549","2007-02-17","18284","2050","1"
"6","550","2007-02-15","18285","1233","1"
"3","550","2007-02-17","18286","1863","1"
"4","550","2007-02-17","18287","1883","2"
"2","550","2007-02-20","18288","3154","1"
"9","550","2007-02-21","18289","3236","2"
"10","550","2007-02-21","18290","3272","1"
"4","551","2007-02-17","18291","2069","2"
"3","551","2007-02-19","18292","2776","1"
"0","552","2007-02-18","18293","2320","2"
"4","552","2007-02-21","18294","3397","2"
"3","553","2007-02-16","18295","1862","2"
"8","553","2007-02-18","18296","2460","1"
"6","553","2007-02-20","18297","3103","2"
"4","554","2007-02-17","18298","1959","1"
"6","554","2007-02-18","18299","2279","1"
"2","554","2007-02-21","18300","3278","2"
"6","554","2007-02-21","18301","3312","1"
"1","555","2007-02-21","18302","3232","2"
"6","556","2007-02-17","18303","2092","1"
"5","556","2007-02-19","18304","2593","2"
"0","556","2007-02-20","18305","2986","2"
"4","556","2007-02-20","18306","3093","1"
"6","556","2007-02-21","18307","3438","2"
"0","557","2007-02-16","18308","1666","1"
"6","557","2007-02-20","18309","2988","2"
"3","557","2007-02-20","18310","3050","1"
"4","558","2007-02-17","18311","1967","2"
"1","558","2007-02-18","18312","2411","1"
"4","558","2007-02-19","18313","2544","2"
"4","558","2007-02-20","18314","3016","2"
"10","558","2007-02-21","18315","3451","2"
"4","559","2007-02-19","18316","2576","2"
"0","559","2007-02-19","18317","2706","1"
"4","559","2007-02-20","18318","3046","2"
"1","559","2007-02-21","18319","3370","1"
"4","560","2007-02-15","18320","1271","1"
"1","560","2007-02-16","18321","1572","2"
"2","561","2007-02-14","18322","1193","2"
"2","561","2007-02-15","18323","1505","2"
"4","561","2007-02-16","18324","1620","2"
"4","561","2007-02-17","18325","2119","1"
"5","561","2007-02-18","18326","2357","1"
"0","561","2007-02-19","18327","2548","1"
"4","561","2007-02-20","18328","2950","1"
"4","561","2007-02-20","18329","3160","1"
"0","561","2007-02-21","18330","3427","1"
"3","562","2007-02-17","18331","1998","1"
"4","562","2007-02-19","18332","2705","1"
"3","562","2007-02-19","18333","2746","1"
"4","562","2007-02-21","18334","3242","2"
"4","563","2007-02-15","18335","1545","2"
"0","563","2007-02-19","18336","2573","2"
"2","564","2007-02-16","18337","1705","2"
"4","565","2007-02-15","18338","1460","2"
"5","565","2007-02-18","18339","2321","1"
"5","565","2007-02-21","18340","3300","1"
"5","566","2007-02-16","18341","1635","1"
"4","566","2007-02-17","18342","1982","2"
"0","566","2007-02-18","18343","2367","1"
"4","566","2007-02-21","18344","3379","1"
"4","567","2007-02-19","18345","2689","2"
"2","567","2007-02-20","18346","3010","1"
"4","568","2007-02-16","18347","1658","2"
"4","568","2007-02-18","18348","2382","2"
"0","568","2007-02-19","18349","2668","2"
"4","568","2007-02-21","18350","3227","1"
"1","568","2007-02-21","18351","3462","2"
"6","569","2007-02-15","18352","1463","1"
"5","569","2007-02-16","18353","1668","2"
"4","570","2007-02-15","18354","1259","1"
"4","570","2007-02-15","18355","1417","2"
"2","570","2007-02-16","18356","1804","2"
"5","570","2007-02-17","18357","2008","2"
"6","570","2007-02-17","18358","2031","2"
"3","570","2007-02-18","18359","2261","2"
"2","570","2007-02-20","18360","3138","2"
"4","571","2007-02-15","18361","1254","1"
"3","571","2007-02-15","18362","1400","2"
"4","571","2007-02-16","18363","1756","1"
"4","571","2007-02-17","18364","1990","2"
"2","571","2007-02-18","18365","2327","1"
"10","571","2007-02-20","18366","2977","1"
"10","572","2007-02-17","18367","1889","2"
"0","572","2007-02-17","18368","2007","1"
"0","572","2007-02-18","18369","2458","1"
"4","573","2007-02-16","18370","1613","1"
"5","573","2007-02-19","18371","2622","2"
"1","573","2007-02-20","18372","2995","1"
"7","573","2007-02-21","18373","3295","1"
"0","574","2007-02-16","18374","1559","1"
"5","574","2007-02-16","18375","1636","2"
"0","574","2007-02-16","18376","1817","1"
"0","574","2007-02-19","18377","2632","1"
"6","574","2007-02-21","18378","3220","1"
"2","575","2007-02-15","18379","1494","2"
"2","575","2007-02-16","18380","1824","1"
"4","575","2007-02-17","18381","1866","2"
"4","576","2007-02-15","18382","1366","1"
"2","576","2007-02-16","18383","1742","2"
"0","576","2007-02-18","18384","2309","1"
"8","576","2007-02-18","18385","2444","2"
"3","576","2007-02-19","18386","2651","1"
"4","576","2007-02-19","18387","2799","2"
"6","576","2007-02-21","18388","3226","2"
"3","577","2007-02-18","18389","2399","2"
"2","577","2007-02-21","18390","3286","2"
"6","577","2007-02-21","18391","3401","2"
"6","578","2007-02-16","18392","1826","2"
"4","578","2007-02-19","18393","2615","2"
"2","578","2007-02-21","18394","3305","1"
"5","579","2007-02-18","18395","2425","2"
"3","579","2007-02-18","18396","2522","1"
"2","579","2007-02-20","18397","3111","1"
"0","580","2007-02-15","18398","1469","1"
"3","581","2007-02-17","18399","1958","2"
"2","581","2007-02-17","18400","2101","2"
"4","581","2007-02-17","18401","2137","1"
"2","582","2007-02-16","18402","1719","1"
"7","582","2007-02-18","18403","2337","1"
"0","582","2007-02-20","18404","3071","2"
"3","583","2007-02-15","18405","1428","1"
"9","583","2007-02-18","18406","2429","1"
"4","583","2007-02-19","18407","2663","2"
"5","583","2007-02-19","18408","2845","2"
"3","583","2007-02-19","18409","2879","2"
"0","583","2007-02-21","18410","3424","1"
"3","584","2007-02-15","18411","1436","2"
"6","584","2007-02-21","18412","3317","2"
"0","585","2007-02-15","18413","1344","1"
"7","585","2007-02-15","18414","1346","2"
"0","585","2007-02-19","18415","2674","1"
"3","585","2007-02-20","18416","2930","1"
"2","586","2007-02-15","18417","1260","1"
"0","586","2007-02-15","18418","1540","2"
"2","587","2007-02-15","18419","1330","2"
"4","587","2007-02-17","18420","2034","2"
"2","587","2007-02-18","18421","2220","1"
"4","587","2007-02-18","18422","2329","1"
"2","588","2007-02-17","18423","1885","2"
"6","588","2007-02-17","18424","1903","2"
"7","588","2007-02-18","18425","2270","2"
"2","588","2007-02-18","18426","2453","1"
"3","588","2007-02-20","18427","2920","2"
"4","589","2007-02-15","18428","1439","1"
"4","589","2007-02-16","18429","1703","2"
"8","589","2007-02-19","18430","2652","2"
"8","589","2007-02-19","18431","2707","1"
"2","589","2007-02-20","18432","2979","1"
"7","590","2007-02-15","18433","1456","2"
"2","590","2007-02-18","18434","2352","2"
"2","590","2007-02-19","18435","2775","2"
"6","590","2007-02-20","18436","2916","1"
"9","590","2007-02-20","18437","2964","1"
"0","591","2007-02-15","18438","1418","1"
"2","591","2007-02-21","18439","3341","2"
"4","591","2007-02-21","18440","3435","2"
"6","592","2007-02-14","18441","1163","2"
"5","592","2007-02-15","18442","1423","2"
"2","592","2007-02-15","18443","1479","1"
"0","592","2007-02-19","18444","2627","1"
"7","592","2007-02-20","18445","3158","1"
"5","593","2007-02-17","18446","2055","2"
"4","593","2007-02-18","18447","2205","2"
"4","593","2007-02-18","18448","2441","1"
"4","593","2007-02-19","18449","2832","1"
"5","594","2007-02-15","18450","1537","2"
"4","594","2007-02-16","18451","1816","1"
"2","594","2007-02-17","18452","1950","1"
"6","594","2007-02-18","18453","2276","1"
"0","594","2007-02-19","18454","2786","2"
"1","594","2007-02-21","18455","3302","2"
"2","595","2007-02-14","18456","1170","2"
"4","595","2007-02-21","18457","3371","2"
"1","596","2007-02-16","18458","1644","1"
"1","596","2007-02-19","18459","2767","1"
"0","597","2007-02-18","18460","2379","1"
"4","597","2007-02-19","18461","2696","1"
"1","597","2007-02-20","18462","3201","1"
"2","598","2007-02-20","18463","3005","1"
"1","599","2007-02-18","18464","2272","1"
"6","599","2007-02-20","18465","3043","2"
"4","599","2007-02-21","18466","3398","2"
"6","599","2007-02-21","18467","3429","1"
"2","202","2007-02-15","18468","1474","1"
"4","202","2007-02-15","18469","1535","1"
"0","202","2007-02-20","18470","3008","1"
"0","202","2007-02-20","18471","3148","2"
"4","203","2007-02-15","18472","1217","1"
"2","203","2007-02-16","18473","1715","1"
"7","203","2007-02-20","18474","2939","2"
"2","203","2007-02-21","18475","3406","2"
"2","204","2007-02-15","18476","1321","1"
"7","204","2007-02-16","18477","1616","1"
"4","204","2007-02-17","18478","1871","1"
"7","204","2007-02-17","18479","1894","2"
"2","204","2007-02-17","18480","2186","2"
"4","204","2007-02-19","18481","2734","2"
"2","205","2007-02-15","18482","1238","1"
"4","205","2007-02-15","18483","1357","1"
"0","205","2007-02-16","18484","1767","1"
"5","205","2007-02-18","18485","2237","2"
"0","206","2007-02-17","18486","1872","2"
"5","206","2007-02-18","18487","2477","2"
"4","206","2007-02-20","18488","3012","2"
"3","207","2007-02-17","18489","1945","2"
"0","208","2007-02-16","18490","1805","1"
"5","208","2007-02-17","18491","1949","1"
"0","208","2007-02-19","18492","2592","2"
"2","208","2007-02-19","18493","2695","1"
"0","208","2007-02-20","18494","2907","2"
"5","1","2007-02-14","18495","1185","1"
"0","1","2007-02-15","18496","1422","2"
"9","1","2007-02-15","18497","1476","2"
"4","1","2007-02-16","18498","1725","1"
"4","1","2007-02-18","18499","2308","1"
"0","1","2007-02-18","18500","2363","2"
"3","1","2007-02-21","18501","3284","1"
"2","2","2007-02-17","18502","2128","1"
"8","3","2007-02-16","18503","1546","1"
"6","3","2007-02-16","18504","1726","1"
"6","3","2007-02-17","18505","1911","2"
"2","3","2007-02-19","18506","2628","1"
"4","4","2007-02-15","18507","1297","1"
"0","4","2007-02-16","18508","1633","1"
"2","4","2007-02-16","18509","1707","2"
"0","4","2007-02-16","18510","1735","2"
"0","4","2007-02-17","18511","2043","2"
"5","4","2007-02-19","18512","2642","1"
"3","5","2007-02-15","18513","1502","1"
"2","5","2007-02-16","18514","1631","2"
"4","5","2007-02-17","18515","2063","2"
"2","5","2007-02-19","18516","2570","2"
"4","5","2007-02-20","18517","3126","2"
"3","6","2007-02-16","18518","1575","1"
"2","6","2007-02-16","18519","1841","2"
"0","6","2007-02-17","18520","1966","1"
"0","6","2007-02-18","18521","2345","1"
"0","7","2007-02-16","18522","1810","2"
"2","7","2007-02-18","18523","2250","1"
"0","7","2007-02-19","18524","2709","1"
"4","7","2007-02-20","18525","2888","1"
"0","7","2007-02-20","18526","3007","1"
"2","8","2007-02-15","18527","1305","2"
"5","8","2007-02-17","18528","2095","1"
"4","8","2007-02-20","18529","3114","2"
"7","9","2007-02-20","18530","3142","2"
"4","9","2007-02-21","18531","3262","2"
"4","10","2007-02-16","18532","1801","1"
"4","10","2007-02-17","18533","1995","1"
"3","10","2007-02-18","18534","2222","2"
"0","10","2007-02-19","18535","2814","1"
"0","10","2007-02-19","18536","2865","1"
"6","11","2007-02-15","18537","1470","1"
"7","11","2007-02-17","18538","1939","1"
"0","11","2007-02-20","18539","3192","1"
"5","12","2007-02-16","18540","1752","2"
"5","12","2007-02-18","18541","2434","2"
"5","12","2007-02-18","18542","2500","2"
"4","12","2007-02-19","18543","2623","2"
"2","12","2007-02-20","18544","3135","2"
"0","12","2007-02-21","18545","3411","1"
"2","13","2007-02-17","18546","1933","1"
"4","13","2007-02-18","18547","2209","1"
"2","13","2007-02-20","18548","2952","1"
"8","13","2007-02-20","18549","3047","1"
"4","14","2007-02-15","18550","1360","2"
"2","15","2007-02-18","18551","2486","1"
"5","15","2007-02-20","18552","2937","1"
"0","15","2007-02-20","18553","3182","2"
"6","16","2007-02-17","18554","1934","2"
"7","16","2007-02-17","18555","1944","1"
"7","16","2007-02-20","18556","2960","1"
"0","16","2007-02-21","18557","3348","2"
"5","17","2007-02-17","18558","2175","2"
"8","17","2007-02-19","18559","2684","1"
"5","17","2007-02-21","18560","3269","2"
"5","18","2007-02-15","18561","1451","2"
"4","18","2007-02-16","18562","1783","2"
"5","18","2007-02-17","18563","2112","2"
"8","18","2007-02-20","18564","2990","1"
"2","19","2007-02-19","18565","2657","1"
"2","19","2007-02-19","18566","2848","1"
"2","19","2007-02-21","18567","3423","2"
"0","20","2007-02-16","18568","1558","2"
"3","20","2007-02-17","18569","2136","2"
"4","20","2007-02-18","18570","2343","2"
"4","20","2007-02-21","18571","3350","1"
"7","21","2007-02-18","18572","2235","2"
"4","21","2007-02-18","18573","2268","1"
"2","21","2007-02-18","18574","2393","1"
"4","21","2007-02-19","18575","2830","2"
